state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
24,MD,782.1392251325467,0.12924431813665244,0.17333833597108028,0.15313481656063535,0.05980420392820076,0.10175377624174871,0.1114442462153964,0.08228585229321687,0.06308555066448329,0.04249874873948778,0.08341015124909797,0.1027198176143456,0.16612216245504527,0.09729391454753276,0.1029763475736785,0.14782814266034544,0.09037734638712255,0.08180546815208285,0.08575539303741686,0.1251214075724301
25,MA,790.9676385842274,0.16071855092603785,0.1713470125723615,0.1124387123351679,0.06648887059408312,0.1306130543599223,0.08074429001337714,0.0533921385352189,0.06156622446605848,0.0760755595849766,0.08661558661279599,0.0946439152308,0.158058971506282,0.14722489636439384,0.06284863723248435,0.12569669856802268,0.08482199781620424,0.1139422641375308,0.08103644301462495,0.13172617612965704
26,MI,1329.584123339628,0.20749943670358936,0.13312363762943943,0.09994050279332223,0.11290586273490309,0.09694374524327366,0.11438237301639446,0.08059122472652577,0.04367322730533406,0.062316268010565036,0.04862372183665272,0.11471259417577948,0.1505267380828113,0.13289800735025364,0.10379326693736116,0.10086785431137171,0.13562153315233494,0.10201993992933907,0.07487942265080802,0.08468064340994075
27,MN,714.0147451905302,0.14898233312684017,0.14405837276603714,0.08189010159102578,0.08218313633662191,0.13635766637752839,0.12177046743922418,0.07224634713420063,0.07303221460392828,0.041230896988083264,0.0982484636365102,0.1566272010600377,0.09791335191545728,0.15485039658589578,0.07603876922396986,0.09937985883888552,0.1008509810194082,0.1304610558313473,0.08949952607040035,0.0943788594545982
28,MS,444.2501713864426,0.18223941305599736,0.12725330243678493,0.2647117805377931,0.0765180124546201,0.03216753316545722,0.11351915763644388,0.09168282544312965,0.07614884524737388,0.02845978830381411,0.007299341718585738,0.1036112342797019,0.170293850375149,0.10702837971781384,0.14014805099814898,0.06530772534151665,0.1181875511796304,0.16061914073555827,0.07165238447347408,0.06315168289900695
29,MO,950.7300393248061,0.19808582708266967,0.14148109155270389,0.1672368130881573,0.09879987917307202,0.06729533482332442,0.09819776651644699,0.08855895087442124,0.037278060298496236,0.07468001979555336,0.028386256795154784,0.1371820982643531,0.10975896419899549,0.15086605579620713,0.08490426871887861,0.12067572794412311,0.13175886682914434,0.09394614481155579,0.08140234995022073,0.08950552348652173
30,MT,257.38114259017533,0.18128630096008816,0.13920585444643216,0.14428481161559073,0.15624032915053004,0.10211828574630755,0.08197134311655674,0.0967638866915935,0.01606763647976912,0.050079381922579214,0.03198216987055256,0.1396029223027717,0.11304973673018893,0.0816987894085591,0.059627720041571755,0.1324918396399686,0.2211878627090083,0.13815808418809977,0.062165695379076624,0.05201734960075516
31,NE,295.9094025556517,0.17323830229952708,0.15469178617223237,0.1402619561295496,0.08111044776040151,0.07026431537895515,0.11109641548513928,0.1343053730558164,0.032798167657865446,0.0796331068698247,0.022600129190688583,0.11636902468639744,0.13947106513470617,0.11704698716137403,0.10016117161628985,0.15436359137392597,0.10563421442266854,0.08190472742013352,0.08681449172319755,0.09823472646130715
32,NV,707.5349642159226,0.17790189693195413,0.17399798873040404,0.17054103491380368,0.08927410737956563,0.08197785923446113,0.10016051750223076,0.06020447763462698,0.049908472812338914,0.05060769781883115,0.04542594704178355,0.07617327382063706,0.07629850192938949,0.10005566141751052,0.09247604453541855,0.14879765809876924,0.14687693257755619,0.11349913322860805,0.12199428855538105,0.12382850583672998
33,NH,264.70182867427593,0.12145624656423418,0.19333155827129647,0.086064009371579,0.055871440624858486,0.09380505435493498,0.07854548779038299,0.10108577273258187,0.08539694593245668,0.10305172767915803,0.0813917566785172,0.1471858753780545,0.2128853536194303,0.08839420305907283,0.08651997698312323,0.07795122929908624,0.10727551113121586,0.13809470699440282,0.0416340052717032,0.10005913826391107
34,NJ,1162.212189890641,0.16719476629850108,0.1511118467765934,0.10572941126596605,0.08457812396645736,0.10648246756306706,0.10172411665284582,0.09168512289851456,0.05842843379749055,0.06327554878531493,0.06979016199524905,0.14920244603947397,0.12247059217356365,0.10951154781738215,0.09540211679165024,0.1127330948243557,0.1252211796471044,0.127589537888542,0.07098781769988619,0.08688166711804174
35,NM,415.09744284088754,0.16458434489665058,0.2114244576839569,0.15264702727633356,0.06320845555767315,0.08764359233913645,0.08855010493976398,0.09282302707216562,0.0448512255356518,0.05006479096989188,0.044202973728776004,0.11408299470742125,0.18077217093580278,0.0713065158310374,0.13357287494207995,0.07752658377261336,0.09089319766850185,0.12214962542523558,0.10009561939983724,0.10960041731747065
36,NY,2314.4361487307797,0.14238669427286663,0.16838300722744146,0.13390827043937492,0.06368187507219253,0.10162042088890187,0.09906413596541859,0.0932935147872337,0.06647913160541696,0.06965649104989192,0.06152645869126133,0.10836263402747914,0.11981545568874097,0.1325437045792145,0.07453480989299972,0.14295345916310245,0.10357600541357129,0.11664030853110087,0.11327492756180041,0.08829869514199074
37,NC,1455.3543868417394,0.1964343735762496,0.12670139330351865,0.1412345390691998,0.09717336346777145,0.07549828157115725,0.118503196286955,0.07851314753484702,0.06298979193908374,0.051286358272651725,0.05166555497856563,0.11333917253509282,0.11000092788128414,0.11604695458704882,0.11271934002836685,0.11359039585624263,0.13529074335868782,0.10627762876853258,0.0966436453945712,0.09609119159017317
38,ND,112.01903649032609,0.1731382178938602,0.1718164723732826,0.09447881225115919,0.052314794826818584,0.06620735106562113,0.18895814754747245,0.14387376467049257,0.05148720863807505,0.028330707879741283,0.02939452285347683,0.08515093193930272,0.10504251732999124,0.19988005987432403,0.0812121705412445,0.043030392691409486,0.11823166972514625,0.10106366264627117,0.20365341160358172,0.06273518364872899
39,OH,1727.1453712960188,0.19889036871077048,0.12337886718274836,0.13372293935481924,0.09607045618142443,0.07707915904542641,0.11560648054012039,0.12264060766831589,0.04856211854122566,0.05443088765854584,0.029618115116603064,0.13681593524150096,0.1163831652324984,0.16019561058738863,0.08451499779373178,0.09272189729597466,0.12314732585700237,0.11308945060744358,0.08258886793573947,0.09054274944872007
40,OK,606.2032476806337,0.21993886812596733,0.09133108447790962,0.13023243707271173,0.12108949541383139,0.06791354114051001,0.12556081138734085,0.11442589417946826,0.05202833548740446,0.06332564484261166,0.014153887872244565,0.1383628678147118,0.12536930262066553,0.1308243520205423,0.09496976269926756,0.10604022233673059,0.14795370175008035,0.12902878339612897,0.05716696851797678,0.07028403884389621
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.0851062851167284,0.11650418845328162,0.1279966099480509,0.07952140632864854,0.11151347348094444,0.10822344829294263,0.13539034568793212,0.1411344994087362,0.09460974328273515
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.1404928712747025,0.12013448200747703,0.12645732886058955,0.09119222923901626,0.10413636083499189,0.09207356569718357,0.1363455742048516,0.09165035205811793,0.09751723582306968
44,RI,163.32349721252046,0.1379976439869844,0.18637828425430564,0.12168955558422608,0.05272773233956452,0.15729971443192994,0.08988200983653494,0.06181620818152778,0.05169978755383732,0.07602663007752103,0.0644824337535682,0.08903007371138834,0.2221470850922839,0.0710156316776321,0.08773706517857861,0.11904030963642534,0.052065534547451164,0.13964357700808974,0.11193854026773153,0.10738218288041924
45,SC,730.2873741362401,0.20429247181755808,0.1460414558624158,0.15150028796063017,0.10037719732893356,0.06714548837215957,0.10741690523772228,0.08546992851293903,0.03881345385689055,0.07785776749428709,0.021085043556463717,0.11886083895428401,0.09329584161380963,0.11867804162629499,0.09520588927338808,0.11843829444227977,0.15188301727784326,0.12175833902223746,0.10249232954007799,0.07938740824978485
46,SD,141.47968207446456,0.17713332942872745,0.106538425288778,0.15713624467859028,0.11134418950068449,0.06696443948671668,0.10312237226526295,0.13862512689050854,0.054180012065184496,0.05399695575870123,0.0309589046368459,0.18193170559547067,0.03896161781529605,0.20880315793622028,0.0992010223930621,0.0800345439931105,0.1772905755944617,0.08529582269693893,0.06903803319508894,0.05944352078035097
