state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
37,NC,1455.3543868417394,0.1964343735762496,0.12670139330351865,0.1412345390691998,0.09717336346777145,0.07549828157115725,0.118503196286955,0.07851314753484702,0.06298979193908374,0.051286358272651725,0.05166555497856563,0.10172286440375995,0.0467098341248332,0.035836675247219736,0.06941422854104068,0.045810630620617125,0.050168264934913394,0.03968764268102684,0.03603748911866696,0.04477996028903302,0.03833617846629762,0.04894499739159439,0.0697959507350926,0.06054149200422945,0.03318980678120254,0.054785740933985534,0.03690802884459122,0.06234645005097466,0.052405446421654754,0.04242328685164784,0.03015503155761852
38,ND,112.01903649032609,0.1731382178938602,0.1718164723732826,0.09447881225115919,0.052314794826818584,0.06620735106562113,0.18895814754747245,0.14387376467049257,0.05148720863807505,0.028330707879741283,0.02939452285347683,0.10569216146736747,0.09381687279243948,0.024945886815618896,0.01872837144088563,0.03286879539233528,0.12603459786039312,0.05192684610383513,0.04270187539929856,0.020221206472993795,0.049020441537377085,0.09902963372151005,0.012935955144735872,0.061854011851663816,0.02883921178462133,0.0027521176129772507,0.047986433423278574,0.041605550063923996,0.05636459571872635,0.05303687443694369,0.02963856095907467
39,OH,1727.1453712960188,0.19889036871077048,0.12337886718274836,0.13372293935481924,0.09607045618142443,0.07707915904542641,0.11560648054012039,0.12264060766831589,0.04856211854122566,0.05443088765854584,0.029618115116603064,0.06213399817839325,0.03743961254042876,0.04149857172637667,0.05279341919144491,0.060941861375112906,0.04463404643077247,0.05761663533672874,0.03624265051997173,0.018037239381868134,0.045082792985406385,0.085841194470676,0.07522916441396543,0.06402058613867118,0.03750421240582858,0.0636600599947468,0.028455708661911716,0.03945158208940441,0.06697289174212936,0.04404576166453738,0.038398010751625064
40,OK,606.2032476806337,0.21993886812596733,0.09133108447790962,0.13023243707271173,0.12108949541383139,0.06791354114051001,0.12556081138734085,0.11442589417946826,0.05202833548740446,0.06332564484261166,0.014153887872244565,0.08644474290761514,0.018257549468124593,0.04462206131317929,0.07287236768435186,0.05130092220500643,0.047381911409490364,0.04378868587040062,0.05491937986878972,0.011534584597713522,0.01546708384654133,0.08257366711845153,0.058575040924063265,0.0650866949870108,0.010036989057925378,0.04501487806212501,0.024329363524943717,0.0964606204900594,0.04127248353668399,0.07321000307280387,0.0568509700547202
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.04559403987701571,0.0688189718464798,0.02259159666198708,0.0943369551286559,0.09357604975890035,0.04471411225754825,0.017095539019390437,0.07248172784056901,0.09869155740276811,0.037415747932067915,0.026028871877963055,0.055010351893115074,0.030773407696203813,0.03968991675566967,0.035337679411741936,0.02041408758689826,0.04080811942199326,0.05786544488049837,0.0569446910653966,0.04181113168513743
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.06338939403671524,0.05010609501431837,0.036138798321451386,0.061178420105748144,0.06027913584415713,0.044298833440634844,0.04440544567950726,0.04023312440383394,0.056529672363294016,0.034963586286019914,0.04405756648435659,0.06996377116858223,0.04663259795487545,0.04924888778887212,0.04045114640675461,0.04336957783083902,0.028667417127868005,0.06083138086230312,0.07302877526991255,0.05222637360995609
44,RI,163.32349721252046,0.1379976439869844,0.18637828425430564,0.12168955558422608,0.05272773233956452,0.15729971443192994,0.08988200983653494,0.06181620818152778,0.05169978755383732,0.07602663007752103,0.0644824337535682,0.06715728391421794,0.04347732934687273,0.039615450212020197,0.055689583144703216,0.06474412209046267,0.029346647035871833,0.03013893227795269,0.0975970023658123,0.046290062890801224,0.1023655104526967,0.017323385200965293,0.03534529480597872,0.050629063322525016,0.015316562888747215,0.04980572210114393,0.04378429859686492,0.013011606779910498,0.05814485426026469,0.08685030209876757,0.05336698621342065
45,SC,730.2873741362401,0.20429247181755808,0.1460414558624158,0.15150028796063017,0.10037719732893356,0.06714548837215957,0.10741690523772228,0.08546992851293903,0.03881345385689055,0.07785776749428709,0.021085043556463717,0.069280144761155,0.03356721426971193,0.08806561744087023,0.06783603614043637,0.044731302294038176,0.06211152841987888,0.026434734778070627,0.06668180277282858,0.018903905341305836,0.029126668055030693,0.03611732220264367,0.056628047377311475,0.042217796530417344,0.046449662293449635,0.06568726185382134,0.05539207502269617,0.03688372970452669,0.07211191878759036,0.04564303870103715,0.03613019325317983
46,SD,141.47968207446456,0.17713332942872745,0.106538425288778,0.15713624467859028,0.11134418950068449,0.06696443948671668,0.10312237226526295,0.13862512689050854,0.054180012065184496,0.05399695575870123,0.0309589046368459,0.04720617866153148,0.020214835683156053,0.1322658059754128,0.08442974650250493,0.030742512204497488,0.021307184314605366,0.0323622291962299,0.04767305209740011,0.018098729120470728,0.04249852435832586,0.05074760827326387,0.06088131499848369,0.05088033433299692,0.07822152682437786,0.048769933944668824,0.05445222296749643,0.040116820935018595,0.02984517904870716,0.04173283676359378,0.06755342379725833
47,TN,1143.4242417308235,0.2759293791137572,0.09258259536369945,0.12869560516510342,0.1327659456738824,0.0408765592153373,0.10031665099437498,0.10467143152373701,0.05304357836356796,0.049150346722716835,0.02196790786382339,0.1090209203247928,0.01965394187925847,0.04042061153683992,0.08001183433697792,0.03312127819358151,0.0631499418388466,0.05424148942522496,0.05124905652475746,0.014063373557437892,0.03708835606709792,0.07354978124539158,0.06011183405630733,0.0814754783073301,0.017159267666241165,0.06443619266633537,0.030616131360332782,0.03206577002925133,0.07953633131816451,0.022512124434010548,0.036516285231819885
